# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:05:19 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPE_50C_tmp_submission.dat
save-folder:	RES_POPE-example
qrange:	[0.005, 0.6]
model:	LUV_POPE
temperature-init:	400
target-X2:	5
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
q	I_data	I_err	I_fit
0.0771988676	0.0899708905	0.000146164698	0.09009179725962235
0.0778188402	0.0909944268	0.000145730635	0.09107637675665511
0.0784388127	0.0917786414	0.000145637414	0.09204880892705485
0.0790587853	0.09294949	0.00014537972	0.09300882044093191
0.0796787578	0.0939548223	0.000147615258	0.09395614295377074
0.0802987304	0.0946749168	0.000148433809	0.09489051439238466
0.0809187029	0.0953302424	0.00015030769	0.09581167777908979
0.0815386755	0.0963068312	0.00015047599	0.09671938248249443
0.082158648	0.0972269095	0.000150343995	0.09761338307313998
0.0827786206	0.0979842357	0.000149289571	0.09849344053743073
0.0833985931	0.098947108	0.000147329518	0.09935932116569025
0.0840185656	0.099853551	0.000146499453	0.10021079759147566
0.0846385382	0.100297	0.000146278511	0.10104764839381956
0.0852585107	0.101720491	0.000144768336	0.10186965773972298
0.0858784833	0.102218943	0.000144719627	0.10267661635839313
0.0864984558	0.10291326	0.000144647186	0.10346832051437273
0.0871184284	0.103769733	0.000143280244	0.10424457308060958
0.0877384009	0.104541395	0.000142840265	0.10500518254716146
0.0883583735	0.105327745	0.000143426101	0.10574996405103722
0.088978346	0.105938325	0.000141879204	0.1064787384213137
0.0895983186	0.106662055	0.000140869134	0.10719133316459369
0.0902182911	0.107440032	0.00014161776	0.10788758154733537
0.0908382637	0.108145108	0.000140502166	0.10856732353586118
0.0914582362	0.108802701	0.000140596734	0.10923040491666153
0.0920782088	0.10933627	0.000141748916	0.10987667818997685
0.0926981813	0.110013606	0.000140127633	0.11050600172879493
0.0933181538	0.110423984	0.000139807477	0.11111824052774724
0.0939381264	0.111411139	0.000140601355	0.1117132658883141
0.0945580989	0.111606044	0.000139626881	0.11229095515151169
0.0951780715	0.112002868	0.000139554937	0.11285119236881189
0.095798044	0.112893222	0.000139494243	0.11339386756073114
0.0964180166	0.113377648	0.000138254739	0.11391887744145185
0.0970379891	0.113790443	0.000137807439	0.11442612471826562
0.0976579617	0.114426672	0.000138041573	0.11491551876641683
0.0982779342	0.114536553	0.000137122104	0.11538697496991081
0.0988979068	0.118862428	0.000138797285	0.11584041534606027
0.0995178793	0.115587379	0.000136902901	0.1162757679281167
0.100137852	0.116026362	0.000135550599	0.11669296740490724
0.100757824	0.116596201	0.000135616129	0.11709195396503182
0.101377797	0.117089556	0.000135674962	0.1174726757355147
0.101997769	0.11699544	0.000134653685	0.11783508479075669
0.102617742	0.117462124	0.000134421338	0.11817914183875798
0.103237715	0.11780138	0.000134660473	0.11850481203337128
0.103857687	0.118140641	0.000134145131	0.11881206683723604
0.10447766	0.118299918	0.000134257443	0.11910088534881016
0.105097632	0.118543933	0.000134594525	0.11937125087912716
0.105717605	0.118748282	0.000133166176	0.11962315464801769
0.106337577	0.118826576	0.000132907185	0.11985659226284454
0.10695755	0.119141544	0.00013298801	0.12007156693433317
0.107577522	0.119443135	0.000132338484	0.12026808642761794
0.108197495	0.119392101	0.000132010824	0.1204461657975679
0.108817468	0.119749071	0.000132102065	0.12060582505478078
0.10943744	0.119670089	0.000130808834	0.12074709020750125
0.110057413	0.119702746	0.000130498167	0.12086999376682954
0.110677385	0.119972657	0.000131312867	0.12097457317911468
0.111297358	0.120129381	0.000129935875	0.12106087236363798
0.11191733	0.119879157	0.00012964885	0.1211289403124018
0.112537303	0.120292695	0.000129755251	0.12117883215181846
0.113157275	0.120236775	0.000128893461	0.12121060820985999
