# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:05:19 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPE_50C_tmp_submission.dat
save-folder:	RES_POPE-example
qrange:	[0.005, 0.6]
model:	LUV_POPE
temperature-init:	400
target-X2:	5
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
# Probabilities of finding a quasimolecular group at a position z (Angstrom) (distance from the bilayer center).
# SLD column: SLD contrast (difference from suspension medium) as a function of z; unit Angstrom^-2.
# -----------------------------------
z	CH3	CH	CH2	CG	P	ENX	BW	SLD
7.272811619038864	0.018505879433411594	0.07556548797162901	0.9046434448783417	0.00014223351268718396	4.9778642905276465e-06	2.5930198889315056e-06	0.0011353833185366144	-1.2896107581905508e-06
7.373822891525514	0.016869289008601622	0.0776808590130372	0.9039929676510068	0.0001703998577363329	5.86022166460655e-06	2.9879154256628865e-06	0.0012776363309329754	-1.2818526958718006e-06
7.474834164012165	0.01535780566094624	0.07975158814398786	0.9032413284299107	0.00020372162378725034	6.889479251117254e-06	3.4397421959785333e-06	0.0014352269178294372	-1.2745120280677415e-06
7.575845436498817	0.013963905312985596	0.08177102721183807	0.9024005195602623	0.0002430556044264513	8.088353263683891e-06	3.956203553430412e-06	0.0016094477509317638	-1.2675613827586557e-06
7.676856708985468	0.012680312641046099	0.08373255803072233	0.9014820662862058	0.0002893841625007066	9.482769349443417e-06	4.545969362380317e-06	0.0018016501372322905	-1.260973389978742e-06
7.777867981472118	0.011500013927319324	0.08562962799283529	0.9004969670306706	0.00034383057069717706	1.1102265917412726e-05	5.2187863924214214e-06	0.002013239421491896	-1.2547206101926028e-06
7.878879253958769	0.010416267147380805	0.08745578612576513	0.8994556359076693	0.0004076757005445112	1.2980440319410274e-05	5.985599840381154e-06	0.0022456690723840276	-1.2487754461190652e-06
7.97989052644542	0.00942260947352805	0.08920471932205264	0.8983678476380076	0.00048237609053553265	1.5155441272118228e-05	6.8586869094631965e-06	0.0025004333397570314	-1.243110038737988e-06
8.080901798932072	0.0085128623796262	0.09087028845918368	0.8972426850510791	0.0005695834081064767	1.767051100723127e-05	7.85180342879409e-06	0.002779058377248797	-1.2376961483131079e-06
8.181913071418721	0.007681134536161029	0.09244656412303899	0.8960884893667136	0.0006711653009770829	2.0574580710214917e-05	8.980344550439397e-06	0.003083091734450928	-1.2325050213648687e-06
8.282924343905373	0.0069218226850934665	0.09392786164554448	0.8949128134615907	0.0007892276106405639	2.3922922851796526e-05	1.0261520614374423e-05	0.0034140901362959626	-1.2275072446330603e-06
