# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:03:55 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-example
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	500
target-X2:	1
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
# Collection of the result parameters (medians only) for each iteration.
# -----------------------------------
	Norm	nv	Rv	Z	d_Chol	s_Chol	d_PCN	s_PCN	d_CG	s_CG	dD_C	r_D_C	s_CH2	d_CH	s_CH	s_CH3	r_PCN	r_CG	r12	r32	T	V_H	V_BW	Con	X2
22	1e-07	0.8810183930441079	449.75970407692046	10.331173983236901	4.3177807987392045	2.9868389870720646	4.549486809402055	2.664389674985187	0.8487969940323871	1.6214014004052086	28.59153462547514	0.08128709165965321	2.547867807342432	9.0	3.05	3.1344344908329558	0.30200490608726993	0.41243886271743996	0.8	1.9568349958595899	50.0	316.4939482075338	30.388435596802783	0.0004703287742345335	4.244292297858948
23	1e-07	0.6389713740336379	556.5936572445828	14.192099708489087	4.037128488936199	2.95446999135016	3.8822589058439267	2.6246951818526085	0.9988846565530695	1.8644690868664682	28.092327559294898	0.07676237300341088	2.7497580120330958	9.0	3.05	3.3759295215302227	0.30882178949178807	0.44530886846767204	0.8	1.907103640865932	50.0	321.288512277033	30.390191432411996	0.00048604390224636597	3.2770607041276234
24	1e-07	1.5805687565621618	347.58329573991136	10.894567556867765	4.26627148548862	3.058016344951877	3.3965174434296603	2.6504550407307437	0.8637055299385734	1.990907082883401	28.79311749299602	0.08073710515401465	2.6498475268970108	9.0	3.05	3.140210942491976	0.2969235312543028	0.4580558676470012	0.8	1.8789067496614194	50.0	322.86761039923664	30.314260560534414	0.0004364582438683112	3.960141113326162
25	1e-07	0.7782175588105129	495.56127137748405	12.340309015134586	3.937321912714639	2.9479404452013	3.8001722504334072	2.672794730650254	0.7935883980175911	1.8457474144245924	29.17106141381158	0.07985107614226383	2.5469356806684016	9.0	3.05	3.1175395765395253	0.2935559624551053	0.437495885529227	0.8	1.9127855390824606	50.0	326.1764805636786	30.40648347267676	0.0004541799396627594	3.9264326558848586
26	1e-07	0.8526982184980467	455.28634992343666	6.948767008784144	4.421974085627748	3.0812727018106036	4.26563639075096	2.156506059833351	0.641838028143745	1.6013747383251697	28.809651746791687	0.0792095065281663	2.816841452633093	9.0	3.05	3.381346406089235	0.3203486312790258	0.4314702526693126	0.8	2.008042685431356	50.0	322.809982502606	30.42676936252934	0.0004556896672578753	3.498654376633271
27	1e-07	0.7717183423031297	477.4539800155419	13.386045280782415	4.524982795592028	3.134395933617453	3.758126269750775	2.945335670515252	0.836311849670026	2.0009717858600196	29.358087380489543	0.07434809536450976	2.4041699948807698	9.0	3.05	3.1852997106167873	0.33107439852694487	0.39958605707768247	0.8	1.9565294177409933	50.0	313.1873296782232	30.495392817474556	0.00048788476758640417	3.3770751271718242
28	1e-07	0.9333498939911874	455.18911421654957	8.765341894985257	4.291914142303324	2.9286345132186886	4.380794126063952	3.000958607225658	0.7231629400365959	2.5284658513159224	28.65719047148085	0.07344856914123216	2.4159242400113574	9.0	3.05	3.281702882143631	0.29153151313085623	0.41804492962795836	0.8	1.8812312401980607	50.0	320.97703560615315	30.424685824861882	0.0004913355214523258	3.913897359067119
29	1e-07	1.0419280023769468	422.3434553471324	10.422671109052407	4.271282344676269	3.044821263722187	3.81623730137539	3.288498282395554	0.8687171422060076	1.7439430257310622	30.032882606351	0.07720616419798203	2.4767888943995975	9.0	3.05	3.047545133589868	0.301585644853862	0.4009063699437509	0.8	1.9560084096947752	50.0	328.99989235964966	30.473206771881337	0.0004860002643780925	3.6933144473866064
30	1e-07	1.5521921734491735	344.7109302768901	7.554616897479927	4.268334466920238	3.0071930448443887	4.457536253705257	3.131278460645337	0.8338654385076827	1.5334862319801614	29.390407335661404	0.0765320572937905	2.530625661986335	9.0	3.05	3.1726430905099723	0.315802632153727	0.3892711111492054	0.8	1.9039884504934934	50.0	325.49642431028593	30.489676244073554	0.0004916541780892355	3.9280257054324936
31	1e-07	1.4816904199289633	355.79549329110995	11.305025173065866	4.174419953946451	2.9220381564180733	4.300333874417604	1.895188278459341	0.8418526311223534	2.620162818966347	27.439658164644815	0.07740419283886499	2.5927842253251243	9.0	3.05	2.989349200316751	0.3070450470144223	0.45987402103533864	0.8	1.9612825215729084	50.0	315.8351453242582	30.40071483573922	0.00048577116736475657	3.765822220905902
32	1e-07	0.7351913339692072	513.1119585936725	10.964935974500852	4.461237247849052	2.832965944731048	4.26224183303001	2.269000902131339	0.7523211598146698	1.9668058751462787	27.5437421728085	0.07548653909536752	2.325881870768491	9.0	3.05	3.5502530541907555	0.3168438719279283	0.4574377666772727	0.8	1.9715551826060222	50.0	319.4347233512858	30.405014854770656	0.0004985913380028644	3.1960667329188555
33	1e-07	1.3074454113673775	400.75391679506066	8.000008471848641	4.263538925118695	3.001379314281192	4.094648204192418	2.790401644026379	0.8995724971884599	2.1503191477876524	27.910199447206605	0.07818425095370941	2.3726162441375456	9.0	3.05	3.5887446191926515	0.3192453381575623	0.4342084075073223	0.8	1.8315560617503697	50.0	328.16202596535845	30.417913470672318	0.0005205768175912766	3.4783007958871304
34	1e-07	1.1365004063451247	398.53538723344366	6.9727053858138754	4.419867653963252	2.9501486890276363	3.830119277345365	2.6886149071007375	0.7253724565426473	1.7780424607853984	28.58094081453886	0.07477665208048345	2.5432042036000566	9.0	3.05	3.3425649239609156	0.3021581342741625	0.44871188640323295	0.8	1.902283132022272	50.0	318.0340142828016	30.40235601171365	0.000493063526748244	3.268541573172865
