# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:03:55 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-example
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	500
target-X2:	1
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	0
# -----------------------------------
# Probabilities of finding a quasimolecular group at a position z (Angstrom) (distance from the bilayer center).
# SLD column: SLD contrast (difference from suspension medium) as a function of z; unit Angstrom^-2.
# -----------------------------------
z	CH3	CH	CH2	CG	PCN	Chol	BW	SLD
10.819054524146551	0.0022740079495476755	0.07388993637027826	0.8301986933817781	0.06396718136901414	0.0015888258411937237	2.2089987236865965e-05	0.028059264964821976	-9.343354652832661e-07
10.920167183250726	0.002065427685288967	0.07240353167625455	0.824918421965382	0.06983775623188426	0.0017892064791251454	2.546396620514696e-05	0.02896019181899606	-8.985691849346422e-07
11.021279842354899	0.0018743010131490828	0.07086909778743608	0.8192971342685029	0.07607938211574239	0.002011943984436521	2.931973115383614e-05	0.0298388208701614	-8.605944443953898e-07
11.122392501459073	0.001699338966983238	0.0692909877966226	0.8133247232998437	0.08269653473882634	0.0022591369745344337	3.3720753342341914e-05	0.03069555717273948	-8.203523243237101e-07
11.223505160563246	0.001539331025733815	0.06767360257073957	0.8069918730480163	0.08969149893215897	0.0025330309572211707	3.873806320474144e-05	0.03153192501877522	-7.777929005355487e-07
11.32461781966742	0.0013931419179548704	0.06602137057246635	0.8002901593527674	0.09706415727498698	0.002836022597149894	4.445103612772607e-05	0.03235069675265358	-7.328761898933683e-07
11.425730478771593	0.0012597084053965833	0.06433872799206841	0.7932121476281574	0.10481178812891806	0.0031706633445789056	5.094824445788683e-05	0.03315601561731295	-6.855730597794672e-07
11.526843137875765	0.0011380360640494155	0.06263009931152257	0.7857514865278761	0.11292887663794328	0.003539662315829046	5.8328379323701574e-05	0.0339535099410937	-6.358660863881269e-07
11.62795579697994	0.00102719607932392	0.06089987841683096	0.7779029966505336	0.12140694235109269	0.003945888309557574	6.670124578988132e-05	0.03475039589041509	-5.837503467534351e-07
11.729068456084113	0.0009263220703682835	0.059152410367369554	0.7696627534002994	0.1302343871545837	0.00439237083845733	7.618883474962734e-05	0.03555556597916777	-5.292341293652341e-07
11.830181115188287	0.0008346069569099303	0.05739197392330475	0.7610281631458486	0.13939636716552506	0.004882300052426436	8.692647479853468e-05	0.036379660546061295	-4.7233954843569136e-07
11.93129377429246	0.0007512998804569888	0.05562276492363239	0.7519980318583203	0.1488746921351645	0.005419025426789972	9.906406711691771e-05	0.037235119490208746	-4.131030473802881e-07
12.032406433396632	0.000675703190215017	0.05384888059834435	0.7425726254567856	0.15864775573318685	0.006006053087952955	0.00011276740610967871	0.038136211695914815	-3.51575777880752e-07
12.133519092500807	0.0006071695026692711	0.05207430488871944	0.7327537211473917	0.16869049983392323	0.006647041649082068	0.0001282195882088625	0.03909903978164701	-2.878238420091109e-07
12.23463175160498	0.0005450988424557007	0.050302894839866386	0.7225446491094891	0.1789744156003828	0.007345796430209669	0.00014562251082813666	0.04014151807578112	-2.2192838630996204e-07
12.335744410709154	0.0004889358708975291	0.04853836811952936	0.7119503239581757	0.18946758376425157	0.008106261940677165	0.0001651984629651228	0.04128332205167715	-1.539855384537915e-07
12.436857069813327	0.0004381672074200158	0.046784291706905255	0.7009772654971442	0.20013475603267525	0.008932512507225052	0.00018719180837137788	0.042545807844113645	-8.410617907176682e-08
12.5379697289175	0.00039231884797432895	0.045044071784919204	0.6896336083676734	0.21093747902082233	0.009828740938422372	0.00021187076154590226	0.04395190091361984	-1.2415543638167919e-08
12.639082388021674	0.0003509536836024166	0.0433209448591656	0.6779291002981694	0.2218342615197038	0.010799245125616877	0.0002395292560515526	0.04552595341869022	6.094734825019735e-08
12.740195047125846	0.000313669121357274	0.0416179701166409	0.6658750887627415	0.2327807852700792	0.011848412492270245	0.0002704889038005263	0.04729357039057592	1.358304361759664e-07
12.84130770623002	0.0002800948089557871	0.039938023027562525	0.6534844959657504	0.24373015873564421	0.01298070221748499	0.00030510104300154704	0.04928140537218755	2.1206953194616369e-07
12.942420365334193	0.00024989046378235156	0.03828379018407751	0.64077178218083	0.2546332126636659	0.014200625175768323	0.0003437488714046359	0.05151692677113867	2.894893966309675e-07
13.043533024438366	0.00022274380617823205	0.03665776536058473	0.6277528975862073	0.26543883550168423	0.015512721553623024	0.0003868496603175077	0.054028156775534464	3.6790497289825556e-07
13.14464568354254	0.00019836859634144555	0.03506224677180777	0.6144452228518594	0.27609434601862165	0.016921536124374754	0.00043485704359964497	0.05684338527727127	4.471227610179557e-07
13.245758342646713	0.00017650277362154428	0.033499335496716694	0.6008674988466869	0.28654589977221007	0.018431591185679365	0.00048826337446625283	0.059990861828266843	5.26942324065513e-07
13.346871001750888	0.0001569066965197739	0.03197093502896699	0.5870397459440431	0.2967389253869313	0.020047357189295907	0.0005476021414561084	0.06349846920678992	6.071579051552403e-07
13.44798366085506	0.00013936148129402328	0.030478751907747178	0.5729831735101736	0.30661858597260255	0.021773221119815157	0.0006134504333377006	0.0673933826804857	6.875601370446814e-07
13.549096319959233	0.0001236674367160643	0.029024297376839193	0.5587200802609867	0.31613026043791514	0.023613452707915258	0.0006864314410517132	0.07170171950681656	7.679378222313505e-07
13.650208979063407	0.00010964259223199769	0.027608890014328803	0.5442737462667734	0.32522003894949014	0.025572168594135924	0.0007672169830210578	0.07644818359809735	8.480797597702671e-07
13.75132163816758	9.712131653167567e-05	0.026233659270774333	0.5296683174707044	0.33383522636813756	0.027653294590851748	0.0008565300383105423	0.08165571058589888	9.277765935269215e-07
