	Norm	nv	Rv	Z	d_Chol	s_Chol	d_PCN	s_PCN	d_CG	s_CG	dD_C	r_D_C	s_CH2	d_CH	s_CH	s_CH3	r_PCN	r_CG	r12	r32	T	V_H	V_BW	Con	X2
30	1e-07	0.9193792660147885	465.5338848083846	8.950555382407098	2.5593001796004846	2.9922482588775057	4.553098523267225	2.520970163725549	0.9196804314737987	2.5209466565245	27.208793437834625	0.08000926389820291	2.484106145383014	9.0	3.05	3.658957768356809	0.28957235597177233	0.4531670561346589	0.81	2.012102160641139	50.0	322.17585283775435	30.36776297357836	0.0005223194430340505	3.3833811196925527
31	1e-07	0.6877185616019379	523.4125891186076	10.364853514276431	2.82739512820636	3.0567237693398517	3.6589966698909677	2.505364379727958	1.029087805157936	2.28623912622028	27.867031566745272	0.08119812293546551	2.506640016665734	9.0	3.05	3.164506355334303	0.30628921630476225	0.4749078982534007	0.81	2.036470056653085	50.0	323.09020010114256	30.355831572282764	0.0005317268321911255	3.275952113321318
32	1e-07	0.800304976062275	452.1620276742892	5.53898371324023	2.375959093180174	2.835048057554439	4.251785516951437	2.3874426211486037	0.7988177983790739	2.38095355056777	27.75804460472596	0.07931994917893298	2.582567936497579	9.0	3.05	3.225383785807722	0.2865876001008427	0.4692485915745054	0.81	2.0796062696864213	50.0	310.5783802630121	30.360335931614433	0.0005211040931541	3.1615536337349903
33	1e-07	0.6578831409876836	506.6814461547316	13.086535717818943	2.8279981762089514	3.0586839432191124	3.9377191324155065	2.51452381595599	0.9543844245696772	2.5006319457104182	28.301322634187937	0.07740775320842654	2.466587288895948	9.0	3.05	3.2725180037098855	0.2888021959576783	0.4452972542351289	0.81	2.0920185592740865	50.0	307.2408968114083	30.41692590845752	0.0005235414068526248	3.7531945777515627
34	1e-07	0.7175626008023911	496.2409239077214	5.557626750485918	2.598952700074363	3.077227134535615	4.38820673385725	2.5309635149760403	0.9053372816775384	2.43905945241896	27.646293887060228	0.0776120025698941	2.4607998923508676	9.0	3.05	3.5690451979301736	0.29882298512232114	0.44357355883541993	0.81	2.077113479315018	50.0	317.3833574847339	30.408146399163925	0.0005840257325403753	3.47391039695149
35	1e-07	1.3211029789385973	382.80721956415573	6.758505571601988	2.704677742538471	2.885708930524527	4.101453535637946	2.558400801654565	1.0421482760739444	2.5189836608958576	27.427328315055775	0.07950444108749617	2.4345072266874817	9.0	3.05	3.4621006158064644	0.290867509275469	0.46779649831281866	0.81	2.059487619219436	50.0	327.4526296409377	30.370453048142465	0.0005220730473007193	3.5050447261192685
36	1e-07	0.8973750183348496	429.56349392079306	9.061033350797894	2.6297951446015	2.9297173321649184	4.215878717428658	2.5358718765536303	0.9030710976288803	2.4879480775936718	27.989389265943757	0.08135394515389487	2.4527581396495792	9.0	3.05	3.4207902858607007	0.29547679862605997	0.44089066333515586	0.81	2.119825109361989	50.0	306.06263269968395	30.35049701479154	0.0005287795984569185	3.534606711739198
37	1e-07	0.8006850575641072	463.18506985715186	7.97918383868171	2.7827402365001013	2.914326833646601	3.9699508533986423	2.493566345666975	0.8342298654306255	2.4420396093458137	28.12432946698629	0.07910678783057584	2.4781035455533913	9.0	3.05	4.015846338996331	0.2965610285202414	0.4530504217541777	0.81	2.1122779364877657	50.0	310.7186503155901	30.379497226411562	0.00048761594418327166	3.110004919068861
38	1e-07	0.7214252357730088	534.5919129650571	11.905286382067212	2.7514694276854477	3.0156300541821035	3.9996108618600927	2.493822224059288	0.8899914473818039	2.4801005420651245	28.159490490193388	0.07689633032808321	2.510342663532035	9.0	3.05	2.981278460556923	0.3021191878850874	0.4533410967078675	0.81	1.964603038198597	50.0	332.1790340522114	30.426822712913967	0.000535069622961303	3.673541098942372
39	1e-07	1.1775574609536767	400.8059466722625	9.439716282091696	2.7177908839492217	3.005671899264333	3.954977034100046	2.4935723056855017	0.8254714920643758	2.490303909408156	28.421980481606806	0.0781763023009099	2.5342529488675187	9.0	3.05	3.2605460660076444	0.2934711893151778	0.4512660089207556	0.81	2.0326922489686856	50.0	325.37443077525194	30.39933488482602	0.0004960628992736556	3.8300743859294464
40	1e-07	1.1210284358118237	425.4232848990992	11.55872854784952	2.6714357051312594	3.0691131784599155	4.780126704654482	2.4234670746388485	0.7710504339574558	2.4789493294811074	27.304996492223374	0.08215721804612695	2.527445610286472	9.0	3.05	3.601965048777857	0.27938082657241325	0.4585445946604054	0.81	2.128804666054046	50.0	327.4179845597197	30.318402881280342	0.0005531556025287909	4.41991455678951
41	1e-07	1.0427412574619122	399.5977911606067	7.76004583861254	2.749786177781806	3.0751579406763225	3.967000808070848	2.5681798741703825	0.8629645860732917	2.4483842544754313	28.714972169920422	0.07665175890316486	2.5844461280243154	9.0	3.05	3.556387723254603	0.2896540732170977	0.43267937491576025	0.81	2.1371743270962034	50.0	312.5373362483953	30.464537814103497	0.0004688277399850151	3.8022387672355102
