# -----------------------------------
# SAS_MoCa Version 1.4.0
# Fri Apr 24 10:55:44 2026
# -----------------------------------
datafile:	./POPC_50C_Symmetry2021.dat
save-folder:	RES_POPC-Symmetry2021
qrange:	[0.005, 0.6]
model:	LUV_POPC
temperature-init:	400
temperature-gain:	50
target-X2:	0.005
data-binning:	1
error-scale:	1
iterations:	100
processes:	64
plot-only:	False
state:	0
# -----------------------------------
# Probabilities of finding a quasimolecular group at a position z (Angstrom) (distance from the bilayer center).
# SLD column: SLD contrast (difference from suspension medium) as a function of z; unit Angstrom^-2.
# -----------------------------------
z	CH3	CH	CH2	CG	PCN	Chol	BW	SLD
1.0106986938388631	0.3820234859871034	0.0028655403238170172	0.6151108523207133	4.069334445724143e-08	1.0773941522041486e-12	5.7433012480705514e-12	7.942937688346533e-08	-2.704100586783121e-06
1.1117685632227494	0.37858165324482995	0.0031236746882222026	0.6182945225263262	5.126460334567385e-08	1.441737637743972e-12	7.260092618175441e-12	9.729767323288318e-08	-2.691468673574763e-06
1.212838432606636	0.3748475963376653	0.0034013253183780485	0.6217508941230502	6.447348830990477e-08	1.9261336146457853e-12	9.166949097207256e-12	1.1897855096011808e-07	-2.677765791021868e-06
1.3139083019905222	0.37083060007316826	0.0036995904053782574	0.6254695827291491	8.094948401590115e-08	2.5690652633161342e-12	1.1561377250873454e-11	1.4523741017502803e-07	-2.663024861325534e-06
1.4149781713744085	0.3665405812293267	0.004019594250013794	0.6294395455944021	1.0146502143627064e-07	3.420994812127478e-12	1.4564528156343113e-11	1.7698260016939155e-07	-2.6472810780819253e-06
1.5160480407582948	0.36198804779908267	0.004362484403907999	0.6336491251598185	1.2696615507309021e-07	4.547976859230473e-12	1.8326745986050454e-11	2.1528983811933335e-07	-2.6305717603130476e-06
1.617117910142181	0.35718405615709203	0.004729428428776448	0.6380860950670272	1.5860940447674487e-07	6.036325203023432e-12	2.3034373019875248e-11	2.6143033589396215e-07	-2.612936199180947e-06
1.7181877795260674	0.35214016639277523	0.005121610263035043	0.6427377083824569	1.978059044086749e-07	7.998629194690827e-12	2.8918084655253844e-11	3.1690310964608707e-07	-2.594415498269951e-06
1.8192576489099537	0.3468683960617702	0.005540226187196445	0.6475907477909167	2.462742001805642e-07	1.0581495485454282e-11	3.6263085008795615e-11	3.834719887409101e-07	-2.5750524083483146e-06
1.92032751829384	0.34138117261413853	0.005986480381978724	0.6526315775041922	3.061032450142651e-07	1.3975491490819731e-11	4.5421562041592244e-11	4.6320788677360905e-07	-2.5548911575404543e-06
2.0213973876777263	0.3356912847620551	0.006461580075798047	0.6578461966228494	3.798274080081826e-07	1.8427892977442164e-11	5.6827882914358216e-11	5.585369418514805e-07	-2.533977277853804e-06
2.1224672570616128	0.3298118330522398	0.006966730281323411	0.6632202936835688	4.705155880006057e-07	2.4258996102525648e-11	7.10171079801447e-11	6.722951777019799e-07	-2.5123574290100013e-06
2.223537126445499	0.3237561799090634	0.007503128124025946	0.6687393021200331	5.818768540382053e-07	3.188295162231034e-11	8.86475183751835e-11	8.077903801969055e-07	-2.490079220528856e-06
2.3246069958293853	0.3175378994131041	0.008071956769145067	0.6743884563626509	7.183854012294603e-07	4.1834325170066927e-11	1.1052799099577812e-10	9.688719233778648e-07	-2.467191033005201e-06
2.425676865213272	0.31117072707699545	0.008674378957201695	0.6801528483011738	8.85428025585794e-07	5.4801893890687787e-11	1.376512197523489e-10	1.1600093165781223e-06	-2.4437418395036346e-06
2.526746734597158	0.30466850987571975	0.009311530162094257	0.6860174838345436	1.0894777872358852e-06	7.167157020931618e-11	1.7123397803858712e-10	1.3863802722034933e-06	-2.419781027974312e-06
2.6278166039810444	0.2980451567821604	0.00998451138989102	0.6919673392340328	1.3382980523982902e-06	9.358081500529219e-11	2.12765849780131e-10	1.6539691177059946e-06	-2.3953582255647532e-06
2.7288864733649305	0.2913145900507882	0.010694381640654515	0.6979874170488545	1.6411816849475701e-06	1.2198748545338328e-10	2.64068131550672e-10	1.9696763882781536e-06	-2.3705231256682653e-06
2.829956342748817	0.28449069748292255	0.011442150059967725	0.7040628012878777	2.0092308024222026e-06	1.5875678206966243e-10	3.273649333933307e-10	2.341440436278359e-06	-2.3453253185094153e-06
2.931026212132703	0.2775872858961843	0.012228767811241274	0.7101787116167951	2.455683222782794e-06	2.062708449633582e-10	4.05368889646553e-10	2.7783718814410457e-06	-2.319814126021445e-06
