# -----------------------------------
# SAS_MoCa Version 1.5.0
# Tue Apr 28 14:10:46 2026
# -----------------------------------
convergence:
thermo:	1
maxcount:	100000
conv_threshold:	4
neg_water_scale:	5
statistics:
scale_MAD_to_std:	False
hist_mincount:	10
# -----------------------------------
datafile:	./data_pLUVs_POPC_OmpLA_PL600.dat
save-folder:	RES_POPC-PLUV600_01
qrange:	[0.005, 0.6]
model:	pLUV_POPC_OmpLA_RecBuf
temperature-init:	400
temperature-gain:	50
target-X2:	2.0
data-binning:	1
error-scale:	1
iterations:	100
processes:	24
plot-only:	False
state:	monomer
# -----------------------------------
q	I_data	I_err	I_fit
0.259339	338.7	61.4428	477.832713554018
0.259865	380.76	60.9047	472.33283759311166
0.26039	385.95	61.1123	466.99786689448104
0.260916	301.68	60.8904	461.80492121732186
0.261441	490.98	60.6596	456.77120298278805
0.261966	231.98	60.7768	451.88416542507764
0.262492	252.85	60.2153	447.13238858474426
0.263017	341.34	61.0496	442.5314234865889
0.263542	338.75	60.234	438.06959713767884
0.264068	254.44	60.3854	433.7363076450639
0.264593	304.09	60.6048	429.54554621652505
0.265118	276.85	59.8069	425.48647565350836
0.265644	411.9	60.7039	421.549274761299
0.266169	344.25	59.7678	417.74646511576975
0.266694	293.94	60.068	414.0680075377362
0.26722	375.09	59.6583	410.50482448014714
0.267745	352.19	59.6311	407.06805650448973
0.26827	210.48	60.0328	403.74842496532983
0.268796	308.29	59.1162	400.5375593093198
0.269321	444.21	59.7126	397.44530597210985
0.269847	277.57	59.5243	394.45753288568073
0.270372	277.1	58.9944	391.58327083196787
0.270897	360.19	59.4108	388.81442660639834
0.271423	268.59	58.9946	386.1437279693324
0.271948	209.65	59.2501	383.57905216596055
0.272473	223.02	58.8676	381.11296857559284
0.272999	298.96	58.8292	378.73881669129906
0.273524	228.39	59.2699	376.4634018007015
0.274049	337.9	59.0148	374.2799201042649
0.274575	161.62	59.0971	372.1822882299272
0.2751	262.75	58.6736	370.1763188678176
0.275625	194.98	59.1931	368.2557999068507
0.276151	343.52	58.9566	366.4151912166558
0.276676	236.16	58.8646	364.6593899244116
0.277201	332.15	58.9456	362.98274116470293
0.277727	361.35	58.6613	361.38021491338543
0.278252	293.53	59.0218	359.85586734865484
0.278777	300.44	58.885	358.4045671531924
0.279303	202.24	58.5753	357.0217620798479
0.279828	280.32	58.5311	355.7107394673588
0.280354	264.04	58.6056	354.46455218700396
0.280879	294.95	59.0716	353.2860136631572
0.281404	414.39	58.374	352.1707925537859
0.28193	254.24	58.3382	351.1150634782764
0.282455	252.92	58.3905	350.1209854595777
0.28298	280.72	58.2915	349.1846648514119
0.283506	247.96	58.1777	348.3026720950959
0.284031	269.75	58.1488	347.4765769152049
0.284556	284.48	58.3431	346.70289279563406
0.285082	268.47	58.0799	345.9785569700887
0.285607	188.06	58.0701	345.3046122477807
0.286132	243.92	57.9232	344.6779496205743
0.286658	212.11	57.6807	344.09584505943997
0.287183	206.84	58.0603	343.5588740862946
0.287708	213.44	57.9159	343.06427655218897
0.288234	253.28	57.7468	342.6096401086995
0.288759	301.03	57.9418	342.19512983835796
0.289284	182.26	57.5432	341.8183068018892
0.28981	288.3	57.9042	341.4770442933028
0.290335	311.9	57.9469	341.171151007646
0.290861	366.13	57.5988	340.8979940026678
0.291386	318.44	57.8528	340.6571729637325
0.291911	300.42	57.8461	340.4467256949838
0.292437	285.52	57.3162	340.2649465634993
0.292962	334.24	57.4137	340.1111627358762
0.293487	296.66	57.4254	339.9836645269503
0.294013	266.87	57.4132	339.88096759618384
0.294538	276.17	57.4586	339.80217317678694
0.295063	327.98	57.4117	339.7458002652194
0.295589	371.12	57.4598	339.71056361931824
0.296114	228.75	57.1662	339.69538234477574
0.296639	339.27	57.276	339.69898135826196
0.297165	210.81	56.95	339.72025338425715
0.29769	268.49	57.0821	339.7579764505618
0.298215	233.43	57.1486	339.8110597045359
0.298741	338.46	57.3766	339.8785537674214
0.299266	324.94	56.8528	339.95913391311484
0.299791	294.65	57.0683	340.05187290290473
0.300317	265.1	56.743	340.1559602431861
0.300842	337.58	57.1697	340.27000408985816
0.301368	355.44	56.6815	340.3934641174719
0.301893	289.59	56.7597	340.5249222205672
0.302418	349.11	56.8961	340.6636809660831
0.302944	323.67	56.524	340.8091219613557
0.303469	363.1	56.9121	340.959813531541
0.303994	280.87	56.5678	341.11517209276417
0.30452	291.37	56.3618	341.2746725514148
0.305045	376.51	56.7484	341.436898362633
0.30557	231.39	56.4455	341.60136306549384
0.306096	299.06	56.624	341.7676196570106
0.306621	283.6	56.3928	341.93429292438134
0.307146	341.22	56.3644	342.1009778399565
0.307672	406.42	56.8543	342.2672912873964
0.308197	408.43	56.0242	342.43192315546975
0.308722	307.97	56.3747	342.5945351812844
0.309248	488.21	56.1772	342.7547949171286
0.309773	317.22	56.2418	342.9114787597005
0.310299	411.24	56.2237	343.0645885850735
0.310824	377.77	56.0093	343.21296924355215
0.311349	298.69	56.3031	343.356363874595
0.311875	336.04	56.2094	343.4944977219777
0.3124	369.17	57.2243	343.62633277511645
0.312925	297.21	57.5909	343.75164467023154
0.313451	363.65	57.9978	343.8701787269937
0.313976	510.73	58.856	343.9810295486013
0.314501	312.43	58.3381	344.08399417600924
0.315027	335.08	59.1059	344.1788282116262
0.315552	363.16	58.7173	344.26477227189076
0.316077	265.26	59.1098	344.34163463132785
0.316603	410.78	59.8527	344.4091722563535
0.317128	385.96	59.3235	344.4667831867506
0.317653	370.83	60.1646	344.5142776537448
0.318179	245.76	59.573	344.5514059151632
0.318704	435.24	60.3578	344.57773294312767
0.319229	389.34	60.3385	344.5930625149887
0.319755	369.82	60.263	344.59713092402706
0.32028	370.7	60.9981	344.5896777728287
0.320806	354.37	60.592	344.5704449358251
0.321331	385.88	61.0212	344.53929189832184
0.321856	345.15	60.9516	344.4959952460411
0.322382	476.78	60.7597	344.4402539888047
0.322907	363.47	60.9388	344.3721112993408
0.323432	268.02	59.4007	344.29131888906346
0.323958	373.02	59.1737	344.1975462103753
0.324483	375.14	58.846	344.09102344446353
0.325008	490.47	58.3362	343.97147193580463
0.325534	367.93	58.6725	343.8385270502082
0.326059	502.15	58.1344	343.69260782930087
0.326584	376.38	57.9926	343.53340047913036
0.32711	337.31	57.7325	343.36050241724126
0.327635	403.06	58.0816	343.17452202319157
0.32816	342.79	57.4003	342.97510628098223
0.328686	377.46	57.4139	342.76181143220805
0.329211	380.61	57.5434	342.53543439184574
0.329736	426.14	57.1768	342.2955794923913
0.330262	396.08	57.3133	342.0417591720311
0.330787	453.07	57.0963	341.7749568927086
0.331313	426.09	56.8702	341.49418497824377
0.331838	476.43	56.9136	341.2005496458363
0.332363	359.65	56.9993	340.8935781797918
0.332889	500.18	57.0193	340.5727056866318
0.333414	482.51	56.6564	340.2392192331178
0.333939	455.3	57.0899	339.8925972453081
0.334465	365.29	56.6189	339.5322266963966
0.33499	402.88	56.4701	339.1595708048129
0.335515	414.63	56.7777	338.7740578154904
0.336041	461.84	56.4497	338.37502585228344
0.336566	332.8	56.6034	337.96410873772925
0.337091	362.26	56.4474	337.5406837074895
0.337617	384.4	56.2902	337.1040397630752
0.338142	411.52	56.6878	336.65597502196636
0.338667	388.82	55.9399	336.19581534329416
0.339193	390.98	56.4556	335.7228007433215
0.339718	501.98	56.1499	335.23888664971275
0.340243	402.22	56.1936	334.74334760520713
0.340769	362.92	56.2453	334.2353751556096
0.341294	452.59	55.9415	333.7170744621275
0.34182	374.97	56.1902	333.18665033477214
0.342345	312.56	55.6979	332.6463033220833
0.34287	501.43	56.0675	332.0952236189624
0.343396	347.19	56.0337	331.5325240466426
0.343921	453.81	55.6295	330.9605411616584
0.344446	518.76	55.9424	330.3784158432204
0.344972	453.36	55.3802	329.78521542196347
0.345497	453.56	56.0854	329.18340369681573
0.346022	347.47	55.3079	328.57207358049106
0.346548	425.53	55.719	327.9502485459857
0.347073	349.48	55.4562	327.32051056105956
0.347598	349.86	55.3248	326.6819061997419
0.348124	408.16	55.6546	326.0334169459581
0.348649	279.98	55.1955	325.37773362513303
0.349174	403.72	55.4699	324.7138583492972
0.3497	404.84	55.3853	324.0407326894532
0.350225	324.01	55.5032	323.36114684696423
0.350751	282.4	55.6052	322.67274482428115
0.351276	380.33	55.1245	321.9783777690928
0.351801	373.16	55.5109	321.2769784371118
0.352327	420.94	55.3645	320.5674269626632
0.352852	426.3	55.5253	319.8526578566218
0.353377	394.71	55.5687	319.13156541825754
0.353903	446.52	55.0822	318.40299621844224
0.354428	447.17	55.4406	317.6699584960776
0.354953	451.94	55.0514	316.9313106441091
0.355479	476.89	55.3863	316.1858682839654
0.356004	364.39	55.1318	315.4367037926726
0.356529	333.66	55.0189	314.68264232998047
0.357055	366.37	55.2866	313.92247127247697
0.35758	427.12	55.0203	313.15931764101117
0.358105	317.66	55.1191	312.3919761343856
0.358631	410.6	55.4739	311.619208657673
0.359156	396.43	54.8929	310.84418752346005
0.359681	410.2	55.4477	310.06567981824963
0.360207	441.78	54.7944	309.28242479696206
0.360732	480.31	55.4181	308.49763089693266
0.361258	337.97	54.9732	307.7085377999749
0.361783	362.95	55.0706	306.9183730484907
0.362308	324.22	55.148	306.1258641740992
0.362834	375.95	54.8218	305.32971901693577
0.363359	345.96	55.4342	304.53318647996616
0.363884	373.3	54.7493	303.7349742931393
0.36441	403.71	55.0229	302.9337752612139
0.364935	354.21	55.2805	302.1328511556894
0.36546	323.8	55.1153	301.330892858669
0.365986	392.84	55.3443	300.5265809795801
0.366511	334.28	54.5552	299.7231819770265
0.367036	334.4	55.2421	298.91937282545865
0.367562	379.53	55.2938	298.11382474651884
0.368087	353.79	55.1247	297.3098010408572
0.368612	439.59	55.3981	296.50596768603054
0.369138	248.03	54.9249	295.70098927711217
0.369663	266.28	55.5804	294.8981184703895
0.370188	393.58	55.0729	294.09601311327333
0.370714	330.1	55.3535	293.2933338765124
0.371239	321.77	55.541	292.4933156631493
0.371765	240.24	54.9861	291.693091023786
0.37229	375.36	55.66	290.895879264767
0.372815	311.92	54.8457	290.1003308919993
0.373341	310.61	55.386	289.3051058449958
0.373866	325.67	55.2663	288.51339470723434
0.374391	462.3	55.4949	287.7238471867295
0.374917	280.44	55.3244	286.9351261332487
0.375442	200.67	54.8279	286.15038737296595
0.375967	404.86	55.5649	285.3682824161294
0.376493	327.06	55.2605	284.5874794192569
0.377018	302.23	55.2071	283.8110938362688
0.377543	349.58	55.2144	283.03778148353047
0.378069	303.16	54.8516	282.2662181179159
0.378594	205.38	55.3085	281.49947363021386
0.379119	385.64	55.2437	280.73621054259644
0.379645	289.43	55.019	279.97511439665016
0.38017	262.23	55.3228	279.2192047551459
0.380695	403.37	55.2319	278.46715313468235
0.381221	352.48	55.5981	277.71765693130754
0.381746	373.65	54.8519	276.97368104028874
0.382272	400.59	55.263	276.23250313287576
0.382797	337.31	55.2205	275.49704944479845
0.383322	323.01	55.316	274.76601125232463
0.383848	285.65	55.1245	274.0381099869172
0.384373	319.75	55.1272	273.31621091997977
0.384898	250.74	55.2652	272.59901984138156
0.385424	127.06	54.892	271.88527496586363
0.385949	293.31	55.3707	271.1777773753279
0.386474	261.99	54.914	270.47524921215637
0.387	278.66	55.1835	269.7764470930693
0.387525	284.54	55.4606	269.0841050897495
0.38805	350.13	54.8511	268.3969634059563
0.388576	160.45	55.2057	267.71379855147273
0.389101	388.35	55.2263	267.03727516141964
0.389626	358.44	55.3506	266.36615307822217
0.390152	207.07	55.3578	265.6992300676936
0.390677	261.12	54.8258	265.0390992847949
0.391203	262.68	55.4009	264.3833002299531
0.391728	315.32	54.9902	263.73437743699014
0.392253	336.46	55.6182	263.09112662992607
0.392779	228.04	55.0254	262.45238368809044
0.393304	333.55	54.8152	261.8206190735546
0.393829	298.14	55.4334	261.1946517088319
0.394355	257.67	54.8036	260.57334174132484
0.39488	287.39	55.1952	259.95908447170694
0.395405	200.99	55.0017	259.35072311500306
0.395931	262.5	54.943	258.74714298643966
0.396456	156.08	55.3557	258.15066346526794
0.396981	192.09	54.6124	257.560153024018
0.397507	222.28	55.1529	256.9745229235566
0.398032	352.89	54.7789	256.39601617469856
0.398557	240.9	54.7606	255.82352734575778
0.399083	292.56	55.0164	255.25599430196337
0.399608	164.81	54.2907	254.69558353446865
0.400133	295.12	55.059	254.14121642175286
0.400659	230.93	54.4515	253.59185797630693
0.401184	214.49	54.9745	253.04959829650159
0.40171	163.49	54.6626	252.51237057708417
0.402235	212.36	54.3888	251.98221417152678
0.40276	216.37	54.9429	251.458096409409
0.403286	201.61	54.4168	250.93902845814426
0.403811	238.54	54.7592	250.42697405906188
0.404336	306.37	54.2667	249.92092867752217
0.404862	223.61	54.6363	249.41993153854418
0.405387	168.12	54.994	248.92587155141348
0.405912	238.92	54.2721	248.43777260840164
0.406438	239.42	54.6457	247.95470214398426
0.406963	214.81	54.512	247.47847522705752
0.407488	241.59	54.7628	247.00814436252034
0.408014	184.54	54.8533	246.54280524991748
0.408539	162.81	54.443	246.08420030290296
0.409064	235.26	54.905	245.63141072411202
0.40959	238.81	54.4589	245.183560442383
0.410115	236.76	54.8143	244.7423205769553
0.41064	234.91	54.5234	244.30680101770872
0.411166	306.37	54.4002	243.87615380060515
0.411691	164.57	54.6556	243.4519802695071
0.412217	210.05	54.4207	243.03262697151632
0.412742	205.52	54.7477	242.61964963354245
0.413267	122.38	54.1421	242.21220569699184
0.413793	139.81	54.6165	241.80949355890658
0.414318	207.72	54.7857	241.4130020084666
0.414843	190.16	54.2519	241.02191671856275
0.415369	263.15	54.8637	240.6354634841005
0.415894	174.98	54.0021	240.25506601561167
0.416419	291.05	54.9917	239.87993790143014
0.416945	192.76	54.5633	239.50933193940773
0.41747	215.06	54.2734	239.14460871892555
0.417995	164.87	54.8758	238.78500935698395
0.418521	231.48	54.2816	238.4298131972202
0.419046	107.18	54.6296	238.08031974892384
0.419571	310.69	54.4551	237.7357972056759
0.420097	204.17	54.5274	237.3955509426576
0.420622	156.71	54.6058	237.06082149955068
0.421147	357.18	54.4602	236.73090363451365
0.421673	194.19	54.677	236.40512818804808
0.422198	234.58	54.2815	236.08467889675308
0.422724	227.36	54.5778	235.76827938699017
0.423249	282.46	55.2179	235.45707674073896
0.423774	219.78	55.4282	235.1504087121288
0.4243	203.95	56.7008	234.8476472053353
0.424825	209.91	56.5184	234.54988620127278
0.42535	138.81	57.3184	234.2564884004858
0.425876	224.74	57.4578	233.96684944603422
0.426401	342.13	57.6406	233.68201247430088
0.426926	260.7	58.3188	233.40136444541213
0.427452	334.17	58.1811	233.12432402649875
0.427977	165.5	58.9411	232.851885779709
0.428502	168.75	58.5	232.58346020197482
0.429028	385.14	59.1452	232.31848824005078
0.429553	190.28	59.5532	232.05791815627344
0.430078	266.18	59.4772	231.80118323041557
0.430604	212.13	59.9139	231.5477459191499
0.431129	199.98	59.4011	231.2985104547188
0.431654	194.67	60.3098	231.05293211916631
0.43218	272.45	60.3881	230.81049408832027
0.432705	237.94	59.9023	230.57205882130123
0.433231	164.13	60.7033	230.33665854659284
0.433756	169.91	60.5021	230.10512911055224
0.434281	355.36	60.6734	229.8769606769631
0.434807	293.48	59.2834	229.6516691557964
0.435332	284.56	58.8099	229.43005233465698
0.435857	236.01	58.5746	229.21162020069445
0.436383	323.95	58.5263	228.9959072011679
0.436908	140.57	58.012	228.7836752544075
0.437433	308.94	57.76	228.5744533289734
0.437959	148.1	57.8556	228.3677935743621
0.438484	262.38	57.6032	228.16442419330278
0.439009	246.74	57.5553	227.96389228604448
0.439535	312.74	57.9786	227.7657668653122
0.44006	274.9	57.3852	227.5707445314367
0.440585	254.88	57.8804	227.37838966231857
0.441111	261.38	57.7881	227.18828729404527
0.441636	178.38	57.3429	227.0011044932432
0.442162	268.61	57.6337	226.81607263507027
0.442687	298.95	57.8667	226.63384021698528
0.443212	267.07	57.9103	226.45399851681736
0.443738	215.18	57.4414	226.27615741967918
0.444263	239.69	57.3019	226.10093922953874
0.444788	353.12	57.8121	225.92795022709672
0.445314	224.49	57.4266	225.756814098259
0.445839	232.18	57.8531	225.58812888810888
0.446364	105.52	57.202	225.42151503642228
0.44689	230.95	57.368	225.2566092102133
0.447415	248.17	57.8274	225.0939870756996
0.44794	267.03	57.6315	224.93328239691036
0.448466	200.55	57.6856	224.7741440132861
0.448991	190.29	57.2802	224.61712703596913
0.449516	229.17	57.8114	224.46187772965217
0.450042	202.11	57.8856	224.3080563105285
0.450567	146.45	57.4067	224.1561991009728
0.451092	288.9	57.9391	224.00596405604946
0.451618	210.62	57.5976	223.85702198786117
0.452143	234.33	57.9934	223.70989213793936
0.452669	340.04	57.9412	223.56396731420344
0.453194	206.26	57.5431	223.41975628748764
0.453719	335.06	58.0923	223.27693474024449
0.454245	270.08	57.9818	223.13518945655906
0.45477	262.07	58.1879	222.9950148420666
0.455295	172.72	57.6836	222.85609618732454
0.455821	202.5	57.9809	222.71812887447075
0.456346	252.08	58.0563	222.58159449397513
0.456871	244.76	58.0812	222.44618719762036
0.457397	189.6	57.8556	222.31161025203158
0.457922	250.3	57.6926	222.1783339232006
0.458447	188.22	58.1993	222.04606049778124
0.458973	227.84	57.7502	221.91450043449856
0.459498	297.78	58.1894	221.7841141064183
0.460023	332.45	57.9719	221.65461123032162
0.460549	265.45	57.8721	221.52570878676815
0.461074	240.04	58.1581	221.3978586286647
0.461599	204.48	57.7866	221.27077722072613
0.462125	253.73	58.0482	221.1441874180167
0.46265	289.24	57.9942	221.01853386772828
0.463176	225.48	58.0224	220.89330164433903
0.463701	337.64	58.2389	220.76893129170384
0.464226	256.85	57.7003	220.64514906997502
0.464752	240.85	58.0059	220.52168625195486
0.465277	179.16	57.8354	220.39897823866474
0.465802	164.04	58.0259	220.27675633483017
0.466328	260.33	58.0062	220.1547560784719
0.466853	184.57	57.3098	220.03340888947756
0.467378	337.75	58.5339	219.9124505235727
0.467904	247.58	57.5358	219.79162022586226
0.468429	209.17	57.9373	219.67134654069076
0.468954	281.65	57.9591	219.55136910648787
0.46948	220.42	57.7665	219.43143034256778
0.470005	152.12	58.6356	219.31195696786935
0.47053	197.4	57.413	219.19269196079307
0.471056	238.48	58.1836	219.07338040747453
0.471581	199.67	57.9205	218.9544481967824
0.472106	235.15	58.1871	218.8356411301133
0.472632	270.59	58.3873	218.71670647867478
0.473157	92.84	57.7543	218.59807024242932
0.473683	197.87	58.4105	218.4792546978669
0.474208	252.45	57.7834	218.3606864156466
0.474733	226.75	58.2322	218.24211482400858
0.475259	183.4	58.1618	218.123289835505
0.475784	317.43	57.9589	218.0046395819163
0.476309	183.49	58.8867	217.88591506238637
0.476835	153.55	57.7505	217.76686721551548
0.47736	257.15	58.3823	217.64792653376637
0.477885	195.26	58.2683	217.52884516514104
0.478411	136.5	57.9915	217.40937468673096
0.478936	288.11	58.3617	217.28994869911858
0.479461	267.6	57.7191	217.17032010285538
0.479987	262.32	58.3207	217.0502407514452
0.480512	245.55	57.94	216.93014804937718
0.481037	206.15	58.0703	216.80979527901525
0.481563	185.48	58.0524	216.68893423349002
0.482088	160.12	57.9388	216.5680067657721
0.482614	236.62	58.2222	216.44653495077344
0.483139	263.44	57.9742	216.32496394119724
0.483664	261.26	58.1435	216.2030469005994
0.48419	285.97	58.205	216.08053484089137
0.484715	380.85	58.0036	215.957878324947
0.48524	172.97	58.5007	215.83483003273363
0.485766	255.24	58.1077	215.71114013945166
0.486291	259.42	58.3276	215.5872651280599
0.486816	215.62	58.1649	215.46295691588026
0.487342	194.18	58.0532	215.33796459514053
0.487867	277.86	58.687	215.2127510289647
0.488392	178.14	58.0714	215.0870671172552
0.488918	250.17	58.2955	214.9606606469331
0.489443	208.02	58.2729	214.8340012718796
0.489968	229.19	58.4522	214.70683864372248
0.490494	210.62	58.5524	214.5789190452903
0.491019	182.12	58.0233	214.4507192826707
0.491544	237.75	58.4068	214.32198755189447
0.49207	295.24	58.5993	214.19246845605323
0.492595	317.39	58.7163	214.0626462661068
0.493121	244.16	58.2839	213.9320186621087
0.493646	357.13	58.411	213.8010750430273
0.494171	250.69	58.8505	213.6695607804093
0.494697	317.92	58.3899	213.53721734852422
0.495222	286.27	58.7815	213.40454202500354
0.495747	265.91	58.2776	213.27127828478882
0.496273	180.78	58.5689	213.13716556379921
0.496798	253.3	58.6146	213.00270920284032
0.497323	163.9	58.3652	212.86765065557572
0.497849	176.26	58.8563	212.73172722494053
0.498374	295.67	58.4397	212.59545245221247
0.498899	265.15	58.9968	212.4585656665694
0.499425	286.24	58.9076	212.3208019642814
0.49995	233.12	58.2286	212.1826831777225
0.500475	284.83	58.8757	212.0439464293506
0.501001	252.24	58.5456	211.90432455551854
0.501526	195.65	58.9793	211.7643477242504
0.502051	399.2	58.9129	211.62375078951658
0.502577	333.9	58.7295	211.48226429438535
0.503102	206.45	59.1925	211.3404267416911
0.503628	318.54	58.5266	211.19769874081246
0.504153	195.38	58.8953	211.054624330331
0.504678	214.38	58.9225	210.91093449957282
0.505204	249.97	58.7412	210.7663559470573
0.505729	269.05	59.5139	210.6214409459693
0.506254	177.95	58.4227	210.47591814846498
0.50678	345.09	59.0207	210.32951196370948
0.507305	172.83	58.9131	210.18278278151547
0.50783	204.39	58.9767	210.03545692555753
0.508356	219.84	59.3115	209.8872565502739
0.508881	250.61	58.7979	209.7387500019331
0.509406	353.87	59.1118	209.58966130231045
0.509932	332.5	58.9328	209.43971040287025
0.510457	190.03	59.0267	209.28947340505687
0.510982	189.83	58.9822	209.13867207262808
0.511508	103.82	59.0248	208.98702422231344
0.512033	369.68	59.5751	208.83511346953262
0.512558	219.73	58.7764	208.682659380595
0.513084	278.71	59.1812	208.5293777215659
0.513609	267.83	58.9085	208.37585934200638
0.514135	253.39	59.2019	208.2215277923317
0.51466	246.43	59.3577	208.06697857239752
0.515185	179.16	59.1068	207.91192776360012
0.515711	293.52	59.2557	207.75608794153575
0.516236	320.4	59.2339	207.60006129169022
0.516761	355.25	59.489	207.44356193631276
0.517287	278.41	59.2653	207.28630069679366
0.517812	147.83	59.0248	207.12888606842589
0.518337	263.14	59.7096	206.97103033057914
0.518863	267.71	59.2291	206.81244268669622
0.519388	382.02	59.6397	206.65373753297663
0.519913	261.16	59.1685	206.49462543579796
0.520439	337.53	59.5878	206.33481412947864
0.520964	262.93	59.6026	206.17492347088012
0.521489	293.66	59.2904	206.01466245619082
0.522015	166.91	59.4014	205.85373751125104
0.52254	384.03	59.2989	205.69277348381337
0.523066	259.45	59.6284	205.53117041748857
0.523591	168.6	59.7191	205.3695562135155
0.524116	293.35	59.524	205.20763760097617
0.524642	277.16	59.7645	205.04511921141977
0.525167	266.68	59.3742	204.88263309349068
0.525692	258.26	59.7849	204.71988484455042
0.526218	338.57	59.4743	204.55657826811074
0.526743	261.74	59.3987	204.3933490211878
0.527268	276.15	59.9193	204.22990175331304
0.527794	254.04	59.473	204.06593963739522
0.528319	286.58	60.0858	203.9021013775642
0.528844	265.97	59.443	203.7380908688412
0.52937	287.21	59.8683	203.57361085915733
0.529895	382.2	60.1545	203.40930251840533
0.53042	143.24	59.513	203.24486918905947
0.530946	240.22	59.9569	203.08001340708128
0.531471	322.31	59.5166	202.91537820886109
0.531996	241.22	60.0097	202.75066659413494
0.532522	338.98	59.8105	202.58558110646908
0.533047	298.98	59.9068	202.4207660337861
0.533573	333.47	59.9154	202.25561025075936
0.534098	143.93	59.4361	202.09075853138953
0.534623	110.62	60.6473	201.92591378919676
0.535149	266.73	61.3911	201.76077908369643
0.535674	162.78	62.1044	201.5959993865546
0.536199	221.16	63.2445	201.4312778602737
0.536725	264.79	63.4905	201.26631818338498
0.53725	149.87	64.2351	201.1017648793986
0.537775	343.46	64.2108	200.9373215913979
0.538301	234.54	64.6837	200.77269285350906
0.538826	243.14	65.202	200.6085220878593
0.539351	204.47	65.5029	200.44451365372004
0.539877	301.25	66.0621	200.28037318008703
0.540402	222.41	66.1691	200.11674232934243
0.540927	228.72	66.7281	199.95332641572512
0.541453	199.56	66.7556	199.78983240423855
0.541978	217.92	66.9844	199.6268995362811
0.542503	123.59	67.3962	199.46423432217338
0.543029	241.23	67.3972	199.30154530509924
0.543554	164.53	68.1312	199.1394686435952
0.54408	230.93	68.1839	198.97740449610768
0.544605	170.7	68.5071	198.81598659809242
0.54513	188.61	69.0835	198.654923993208
0.545656	212.96	68.3319	198.49392839374715
0.546181	206.12	67.0398	198.33362935359958
0.546706	270.12	65.6586	198.1737377605972
0.547232	263.39	65.6921	198.01396754987297
0.547757	232.74	65.107	197.8549434408709
0.548282	265.63	64.8835	197.69637840815037
0.548808	92.08	64.2672	197.53798884866146
0.549333	73.36	63.7348	197.38039400179193
0.549858	200.3	64.457	197.22330916986022
0.550384	191.95	63.6533	197.0664534478766
0.550909	254.76	63.9247	196.91043995887688
0.551434	191.56	63.3457	196.75498657164562
0.55196	282.99	63.3425	196.59981531198937
0.552485	195.95	63.9302	196.44553256159827
0.55301	202.29	62.908	196.29185899131735
0.553536	183.79	63.4011	196.13851978622236
0.554061	190.78	63.3201	195.98611397488932
0.554587	161.14	63.2154	195.83407685377276
0.555112	301.81	63.605	195.6830022151715
0.555637	249.02	62.382	195.5326159133781
0.556163	305.64	63.7241	195.38264889349938
0.556688	207.89	62.8255	195.23368660937797
0.557213	267.3	63.1289	195.08545832463312
0.557739	271.88	63.26	194.93769872656884
0.558264	268.1	62.2949	194.79098436294328
0.558789	155.39	63.1907	194.64504812442163
0.559315	81.47	62.6486	194.49962864720789
0.55984	207.31	62.9435	194.35529302500981
0.560365	239.06	62.7551	194.21177798671476
0.560891	155.23	62.5183	194.06882631662376
0.561416	242.36	63.3771	193.92699512766347
0.561941	262.23	62.4217	193.78602519090975
0.562467	110.41	62.5282	193.64566362983035
0.562992	251.43	62.5091	193.50645707256575
0.563518	257.95	62.5361	193.36788795422402
0.564043	328.76	62.8105	193.2304956426101
0.564568	245.85	61.8753	193.09402807838453
0.565094	199.57	62.3399	192.95824001862863
0.565619	247.9	62.637	192.82365956053167
0.566144	221.0	62.3132	192.69003919087532
0.56667	207.26	62.4365	192.55713847134447
0.567195	203.66	62.1904	192.42547379174133
0.56772	269.33	62.5796	192.2948023572646
0.568246	202.65	62.3985	192.1648886906727
0.568771	197.73	61.9531	192.03623706505556
0.569296	277.57	62.1226	191.90860956640665
0.569822	216.09	62.3212	191.78177582443553
0.570347	315.57	62.7759	191.65622761471988
0.570872	224.1	62.03	191.53173205602732
0.571398	168.4	62.2074	191.40806401987817
0.571923	138.74	62.1832	191.28570243305253
0.572448	145.36	62.3817	191.16441958822992
0.572974	314.98	62.6937	191.04399572219836
0.573499	168.79	61.8737	190.924896592067
0.574025	200.2	62.6723	190.80667609504488
0.57455	111.87	62.4126	190.68979104272643
0.575075	170.32	62.5698	190.57402263506475
0.575601	218.3	62.4135	190.45916029444822
0.576126	237.98	62.7173	190.34564719768593
0.576651	236.13	62.9195	190.23327003910163
0.577177	219.27	62.436	190.12182387735643
0.577702	218.47	62.3752	190.01173801839246
0.578227	207.2	62.1103	189.90280474916347
0.578753	142.02	62.6473	189.7948248436263
0.579278	388.15	63.1978	189.688213533687
0.579803	253.3	62.1547	189.58276878483105
0.580329	124.13	62.4096	189.4782971526946
0.580854	199.87	62.3637	189.375199625354
0.581379	136.56	62.8258	189.27327992017143
0.581905	219.42	62.4259	189.17235042806726
0.58243	346.35	62.5732	189.07279775723958
0.582955	192.54	62.7734	188.9744314375596
0.583481	218.06	62.5864	188.87706973596678
0.584006	90.53	62.5333	188.7810847787512
0.584532	245.69	62.1751	188.68611253676227
0.585057	239.05	62.5174	188.59251543880453
0.585582	333.84	63.0071	188.50011280339922
0.586108	257.66	62.3611	188.4087327475449
0.586633	229.68	63.0956	188.31872312411724
0.587158	272.62	62.2841	188.2299091630104
