3.38333463e-01	1.20706791e-03	3.71668758e-05
3.42658869e-01	1.26976917e-03	3.70505081e-05
3.46984276e-01	1.23469144e-03	3.71595375e-05
3.51309682e-01	1.17870949e-03	3.85822145e-05
3.55635088e-01	1.13350425e-03	4.02117178e-05
3.59960495e-01	1.08006708e-03	3.98243293e-05
3.64285901e-01	1.05341579e-03	3.88085114e-05
3.68611307e-01	9.24631215e-04	3.84580548e-05
3.72936713e-01	8.50304846e-04	3.81022695e-05
3.77262120e-01	8.73088046e-04	3.77437250e-05
3.82205441e-01	7.83843433e-04	3.47786055e-05
3.87148763e-01	7.24070407e-04	3.47340775e-05
3.92092084e-01	7.24664520e-04	3.46508520e-05
3.97035405e-01	6.86743820e-04	3.45845083e-05
4.01978727e-01	6.41367400e-04	3.45141113e-05
4.06922048e-01	5.71906133e-04	3.44447665e-05
4.11865370e-01	5.26774813e-04	3.44128879e-05
4.16808691e-01	5.18866867e-04	3.43963610e-05
4.21752013e-01	4.91571833e-04	3.43986321e-05
4.26695334e-01	5.31150020e-04	3.43708351e-05
4.31638656e-01	4.94610473e-04	3.43448356e-05
4.37199892e-01	4.76269300e-04	3.21510494e-05
4.42761129e-01	5.76755518e-04	3.21981507e-05
4.48322365e-01	6.31184647e-04	3.33004789e-05
4.53883602e-01	6.12831353e-04	3.41627616e-05
4.59444839e-01	6.07991812e-04	3.36207479e-05
4.65006075e-01	5.92666206e-04	3.32645620e-05
4.70567312e-01	6.22937094e-04	3.32686418e-05
4.76128549e-01	6.29079953e-04	3.32898940e-05
4.81689785e-01	5.87716306e-04	3.33613733e-05
4.87868937e-01	6.18846274e-04	3.16301256e-05
4.94048089e-01	6.56815037e-04	3.18656363e-05
5.00227241e-01	6.54590179e-04	3.21824593e-05
5.06406393e-01	6.50301521e-04	3.27795830e-05
5.12585544e-01	6.47298279e-04	3.36151297e-05
5.18764696e-01	6.18322721e-04	3.43313072e-05
5.24943848e-01	6.20743289e-04	3.49146307e-05
5.31123000e-01	6.45960432e-04	3.55715800e-05
5.37302152e-01	5.81210374e-04	3.62925479e-05
5.44099219e-01	5.01847271e-04	3.52074962e-05
5.50896286e-01	5.11593871e-04	3.60491150e-05
5.57693353e-01	5.47954133e-04	3.69047993e-05
5.64490420e-01	5.48125462e-04	3.80073655e-05
5.71287487e-01	4.93956233e-04	3.94404515e-05
5.78084554e-01	5.57853362e-04	4.09982059e-05
5.84881621e-01	5.87201957e-04	4.28276517e-05
5.91678688e-01	5.00670295e-04	4.48514718e-05
5.99093670e-01	5.18585865e-04	4.57804356e-05
6.06508652e-01	5.10206365e-04	5.04751043e-05
6.13923634e-01	5.00429026e-04	7.14268023e-05
6.21338616e-01	7.19970733e-04	1.52682162e-04
